"","village_code","HouseID","menage_id","intervention.text","date.enquete","n.householdmember","n.child.0to5","n.households","n.population","ses.quintile","main.drinking.water.dry.binary","main.drinking.water.rainy.binary","correct.handwashing.binary","improved.sanitation.binary","livestock.access.house.binary","animal.excrement.floor.binary","round","stool.collect"
"990",22,391,"EEA00001301","intervention",NA,3,NA,277,1945,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"991",22,392,"EEA00001302","intervention",NA,13,2,277,1945,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"992",22,61,"EEA00001403","intervention",NA,15,NA,277,1945,"third","Improved","Improved","No","No","Yes","Yes",4,1
"993",22,393,"EEA00001701","intervention",NA,11,NA,277,1945,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"994",22,62,"EEA00001901","intervention",NA,15,4,277,1945,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,1
"995",22,63,"EEA00002901","intervention",NA,6,NA,277,1945,"second","Improved","Improved","No","No","Yes","Yes",4,1
"996",22,395,"EEB00001101","intervention",NA,10,2,277,1945,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"997",22,64,"EEB00001802","intervention",NA,2,NA,277,1945,"highest","Improved","Improved","No","No","No","No",4,1
"998",22,396,"EEB00001902","intervention",NA,5,NA,277,1945,"third","Improved","Improved","No","No","Yes","Yes",4,0
"999",22,65,"EEB00002301","intervention",NA,7,1,277,1945,"fourth","Improved","Improved","No","No","Yes","No",4,1
"1000",22,397,"EEB00002501","intervention",NA,17,3,277,1945,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1001",22,398,"EEB00002503","intervention",NA,11,NA,277,1945,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1002",22,399,"EEB00002901","intervention",NA,14,2,277,1945,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1003",22,400,"EEB00003106","intervention",NA,1,NA,277,1945,NA,"Improved","Improved","No","No","No","No",4,0
"1004",22,66,"EEB00003502","intervention",NA,5,1,277,1945,"third","Unimproved","Improved","No","No","Yes","Yes",4,1
"1005",22,67,"EEH00002401","intervention",NA,8,1,277,1945,"lowest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1006",22,68,"EEH00003201","intervention",NA,5,0,277,1945,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1007",22,69,"EEH00003401","intervention",NA,5,1,277,1945,"lowest","Improved","Improved","No","No","Yes","No",4,1
"1008",22,70,"EEI00000107","intervention",NA,4,1,277,1945,"fourth","Improved","Unimproved","No","No","No","No",4,1
"1009",22,401,"EEI00000203","intervention",NA,5,2,277,1945,"fourth","Unimproved","Unimproved","No","No","Yes","No",4,0
"1010",22,402,"EEJ00000102","intervention",NA,5,1,277,1945,"fourth","Improved","Improved","No","No","No","No",4,0
"1011",22,403,"EEJ00000302","intervention",NA,6,0,277,1945,"third","Improved","Improved","No","No","No","No",4,0
"1012",22,404,"EEJ00000401","intervention",NA,8,3,277,1945,"third","Improved","Improved","No","No","No","No",4,0
"1013",22,405,"EEJ00000501","intervention",NA,7,0,277,1945,"third","Improved","Improved","No","No","Yes","No",4,0
"1014",22,406,"EEJ00000601","intervention",NA,15,4,277,1945,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1015",22,407,"EEJ00000702","intervention",NA,4,0,277,1945,"fourth","Improved","Improved","No","No","Yes","No",4,0
"1016",22,408,"EEJ00000703","intervention",NA,4,2,277,1945,NA,"Improved","Improved","No","No","Yes","Yes",4,0
"1017",22,409,"EEJ00000902","intervention",NA,5,2,277,1945,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1018",22,71,"EEJ00001201","intervention",NA,4,1,277,1945,"second","Improved","Improved","No","No","No","No",4,1
"1019",22,410,"EEJ00001203","intervention",NA,7,2,277,1945,"third","Improved","Improved","No","No","No","No",4,0
"1020",22,72,"EEJ00001401","intervention",NA,6,9,277,1945,"highest","Improved","Improved","Yes","No","Yes","Yes",4,1
"1021",17,73,"EFA00000201","contrôle",NA,3,0,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,1
"1022",17,74,"EFA00000801","contrôle",NA,3,0,578,3870,"highest","Improved","Improved","No","Yes","Yes","No",4,1
"1023",17,411,"EFA00000901","contrôle",NA,4,0,578,3870,"fourth","Improved","Improved","No","No","Yes","No",4,0
"1024",17,412,"EFA00001202","contrôle",NA,13,5,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,0
"1025",17,413,"EFA00002502","contrôle",NA,3,0,578,3870,"third","Improved","Improved","No","No","Yes","No",4,0
"1026",17,75,"EFA00002602","contrôle",NA,5,0,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,1
"1027",17,76,"EFA00002701","contrôle",NA,15,3,578,3870,"second","Improved","Improved","No","No","Yes","No",4,1
"1028",17,414,"EFB00000202","contrôle",NA,9,2,578,3870,"third","Improved","Improved","No","No","Yes","No",4,0
"1029",17,415,"EFB00000701","contrôle",NA,19,0,578,3870,"lowest","Improved","Improved","Yes","Yes","Yes","No",4,0
"1030",17,416,"EFB00002301","contrôle",NA,20,5,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,0
"1031",17,78,"EFC00001001","contrôle",NA,10,2,578,3870,"third","Improved","Improved","No","Yes","Yes","No",4,1
"1032",17,417,"EFC00001002","contrôle",NA,7,0,578,3870,"second","Improved","Improved","No","Yes","Yes","No",4,0
"1033",17,418,"EFD00000101","contrôle",NA,7,0,578,3870,"third","Improved","Improved","No","Yes","Yes","No",4,0
"1034",17,419,"EFE00000102","contrôle",NA,5,0,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,0
"1035",17,420,"EFE00000601","contrôle",NA,12,3,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,0
"1036",17,421,"EFF00000301","contrôle",NA,2,0,578,3870,"highest","Improved","Improved","No","No","Yes","No",4,0
"1037",17,423,"EFF00001402","contrôle",NA,7,2,578,3870,"second","Improved","Improved","No","No","Yes","No",4,0
"1038",17,79,"EFF00005002","contrôle",NA,10,1,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1039",17,80,"EFF00005102","contrôle",NA,3,0,578,3870,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1040",17,81,"EFF00005402","contrôle",NA,8,2,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",4,1
"1041",17,82,"EFF00007202","contrôle",NA,10,1,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1042",17,424,"EFH00000501","contrôle",NA,4,1,578,3870,"highest","Unimproved","Improved","No","No","Yes","Yes",4,0
"1043",17,425,"EFH00000903","contrôle",NA,13,0,578,3870,"fourth","Unimproved","Improved","No","No","Yes","Yes",4,0
"1044",17,426,"EFI00000403","contrôle",NA,1,0,578,3870,"fourth","Improved","Unimproved","No","Yes","Yes","Yes",4,0
"1045",17,83,"EFJ00000204","contrôle",NA,7,2,578,3870,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1046",17,84,"EFJ00002703","contrôle",NA,3,0,578,3870,"second","Unimproved","Improved","No","No","Yes","Yes",4,1
"1047",17,427,"EFK00000401","contrôle",NA,7,0,578,3870,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1048",17,428,"EFK00000501","contrôle",NA,5,2,578,3870,"highest","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1049",17,429,"EFL00000109","contrôle",NA,27,7,578,3870,"third","Unimproved","Improved","No","No","Yes","Yes",4,0
"1050",17,430,"EFR00000101","contrôle",NA,8,0,578,3870,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1051",17,431,"EFR00000102","contrôle",NA,8,2,578,3870,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1052",17,432,"EFS00000101","contrôle",NA,15,4,578,3870,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1053",17,433,"EFS00000402","contrôle",NA,9,1,578,3870,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1054",17,434,"EFS00000801","contrôle",NA,13,1,578,3870,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1055",17,435,"EFS00001101","contrôle",NA,7,1,578,3870,"second","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1056",17,436,"EFS00001502","contrôle",NA,7,2,578,3870,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1057",19,437,"EGA00000106","contrôle",NA,6,0,331,2341,"highest","Improved","Improved","No","Yes","Yes","No",4,0
"1058",19,438,"EGA00000108","contrôle",NA,1,0,331,2341,"highest","Improved","Improved","No","Yes","Yes","No",4,0
"1059",19,439,"EGA00000113","contrôle",NA,8,2,331,2341,"highest","Improved","Improved","Yes","Yes","Yes","No",4,0
"1060",19,440,"EGA00000114","contrôle",NA,6,1,331,2341,"third","Improved","Improved","Yes","Yes","Yes","No",4,0
"1061",19,441,"EGA00000901","contrôle",NA,12,1,331,2341,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1062",19,442,"EGA00001201","contrôle",NA,5,0,331,2341,"third","Improved","Improved","Yes","Yes","Yes","No",4,0
"1063",19,443,"EGA00001602","contrôle",NA,12,5,331,2341,"highest","Improved","Improved","Yes","Yes","Yes","No",4,0
"1064",19,444,"EGA00002501","contrôle",NA,4,0,331,2341,"third","Improved","Unimproved","No","No","Yes","No",4,0
"1065",19,85,"EGA00003101","contrôle",NA,10,4,331,2341,"lowest","Improved","Improved","No","No","Yes","No",4,1
"1066",19,86,"EGA00003201","contrôle",NA,10,2,331,2341,"highest","Improved","Improved","No","No","Yes","No",4,1
"1067",19,445,"EGA00003601","contrôle",NA,13,3,331,2341,"highest","Improved","Improved","No","No","Yes","No",4,0
"1068",19,446,"EGA00004001","contrôle",NA,7,0,331,2341,"highest","Improved","Improved","No","No","Yes","No",4,0
"1069",19,87,"EGB00000102","contrôle",NA,11,2,331,2341,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1070",19,88,"EGB00000201","contrôle",NA,5,0,331,2341,"fourth","Improved","Improved","Yes","No","Yes","No",4,1
"1071",19,89,"EGB00000202","contrôle",NA,5,0,331,2341,"third","Improved","Improved","No","No","Yes","No",4,1
"1072",19,447,"EGB00000401","contrôle",NA,9,2,331,2341,"fourth","Improved","Improved","No","No","Yes","No",4,0
"1073",19,448,"EGB00000601","contrôle",NA,7,0,331,2341,"second","Improved","Improved","No","No","Yes","No",4,0
"1074",19,449,"EGD00000201","contrôle",NA,16,3,331,2341,"third","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1075",19,450,"EGD00000804","contrôle",NA,3,0,331,2341,"third","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1076",19,451,"EGD00000901","contrôle",NA,48,9,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1077",19,452,"EGD00001202","contrôle",NA,6,1,331,2341,"highest","Unimproved","Unimproved","No","No","Yes","Yes",4,0
"1078",19,453,"EGD00001401","contrôle",NA,10,1,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1079",19,90,"EGD00001601","contrôle",NA,7,1,331,2341,"highest","Improved","Improved","Yes","Yes","Yes","No",4,1
"1080",19,454,"EGD00001802","contrôle",NA,7,0,331,2341,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1081",19,455,"EGD00001902","contrôle",NA,5,2,331,2341,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1082",19,456,"EGD00002801","contrôle",NA,9,1,331,2341,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1083",19,457,"EGD00004601","contrôle",NA,13,2,331,2341,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1084",19,458,"EGE00000101","contrôle",NA,9,3,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1085",19,91,"EGF00000203","contrôle",NA,24,7,331,2341,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1086",19,459,"EGF00000302","contrôle",NA,6,1,331,2341,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1087",19,92,"EGF00001201","contrôle",NA,8,1,331,2341,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",4,1
"1088",19,93,"EGG00000602","contrôle",NA,5,0,331,2341,"second","Improved","Improved","No","No","Yes","Yes",4,1
"1089",19,460,"EGG00000802","contrôle",NA,10,1,331,2341,"third","Improved","Unimproved","No","No","Yes","Yes",4,0
"1090",19,461,"EGG00000803","contrôle",NA,3,0,331,2341,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1091",19,94,"EGG00001001","contrôle",NA,5,1,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1092",19,95,"EGG00001102","contrôle",NA,6,1,331,2341,"third","Improved","Improved","No","No","Yes","Yes",4,1
"1093",19,96,"EGG00001301","contrôle",NA,15,2,331,2341,"lowest","Improved","Improved","No","No","Yes","Yes",4,1
"1094",2,462,"EHB00000701","intervention",NA,1,NA,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1095",2,463,"EHB00000702","intervention",NA,8,2,1087,6829,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1096",2,464,"EHB00000703","intervention",NA,6,2,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1097",2,465,"EHB00001901","intervention",NA,7,1,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1098",2,97,"EHB00001903","intervention",NA,6,NA,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1099",2,466,"EHB00002001","intervention",NA,2,NA,1087,6829,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1100",2,98,"EHB00002501","intervention",NA,10,NA,1087,6829,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1101",2,467,"EHB00002702","intervention",NA,4,NA,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1102",2,99,"EHB00003602","intervention",NA,6,2,1087,6829,"highest","Improved","Improved","No","No","Yes","Yes",4,1
"1103",2,100,"EHB00004101","intervention",NA,8,NA,1087,6829,"third","Improved","Improved","No","No","Yes","No",4,1
"1104",2,468,"EHB00004201","intervention",NA,7,1,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1105",2,101,"EHD00000301","intervention",NA,9,NA,1087,6829,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1106",2,102,"EHD00000501","intervention",NA,8,1,1087,6829,"second","Improved","Improved","No","No","Yes","No",4,1
"1107",2,469,"EHG00002201","intervention",NA,11,2,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1108",2,470,"EHG00003001","intervention",NA,4,NA,1087,6829,"highest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1109",2,471,"EHH00001401","intervention",NA,6,1,1087,6829,"fourth","Improved","Improved","Yes","No","Yes","Yes",4,0
"1110",2,472,"EHH00002601","intervention",NA,10,1,1087,6829,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1111",2,473,"EHH00002901","intervention",NA,4,NA,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1112",2,474,"EHH00003002","intervention",NA,7,1,1087,6829,"highest","Improved","Unimproved","No","No","Yes","Yes",4,0
"1113",2,475,"EHJ00001002","intervention",NA,6,0,1087,6829,"third","Improved","Improved","No","No","No","No",4,0
"1114",2,476,"EHK00001502","intervention",NA,3,1,1087,6829,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1115",2,477,"EHK00002001","intervention",NA,7,2,1087,6829,"third","Improved","Improved","No","No","No","No",4,0
"1116",2,478,"EHK00002405","intervention",NA,2,0,1087,6829,"highest","Improved","Improved","No","No","No","No",4,0
"1117",2,103,"EHK00003301","intervention",NA,4,0,1087,6829,"second","Improved","Improved","No","No","No","No",4,1
"1118",2,104,"EHK00003902","intervention",NA,11,2,1087,6829,"highest","Improved","Improved","No","No","No","No",4,1
"1119",2,105,"EHL00002504","intervention",NA,32,7,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1120",2,106,"EHL00002702","intervention",NA,5,1,1087,6829,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1121",2,107,"EHL00003601","intervention",NA,6,2,1087,6829,"second","Improved","Improved","No","No","No","No",4,1
"1122",2,479,"EHL00004904","intervention",NA,8,1,1087,6829,"fourth","Improved","Improved","No","No","No","No",4,0
"1123",2,480,"EHM00001502","intervention",NA,4,0,1087,6829,"second","Improved","Improved","No","No","No","No",4,0
"1124",2,481,"EHM00003901","intervention",NA,24,2,1087,6829,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1125",2,482,"EHM00005502","intervention",NA,7,0,1087,6829,"lowest","Improved","Improved","No","No","No","No",4,0
"1126",2,483,"EHM00006301","intervention",NA,12,0,1087,6829,"second","Improved","Improved","No","No","No","No",4,0
"1127",2,484,"EHM00006401","intervention",NA,15,1,1087,6829,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1128",2,108,"EHP00001901","intervention",NA,6,1,1087,6829,"fourth","Improved","Improved","No","No","No","No",4,1
"1129",2,485,"EHP00002001","intervention",NA,6,0,1087,6829,"highest","Improved","Improved","No","No","No","Yes",4,0
"1130",8,486,"EKA00001602","intervention",NA,1,NA,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1131",8,109,"EKA00001701","intervention",NA,13,3,710,4270,"fourth","Improved","Improved","No","No","Yes","Yes",4,1
"1132",8,110,"EKA00001703","intervention",NA,4,1,710,4270,"highest","Improved","Improved","No","No","No","No",4,1
"1133",8,111,"EKA00002004","intervention",NA,8,1,710,4270,"second","Improved","Improved","No","Yes","No","Yes",4,1
"1134",8,487,"EKA00002302","intervention",NA,4,NA,710,4270,"fourth","Improved","Improved","No","Yes","Yes","Yes",4,0
"1135",8,488,"EKA00002501","intervention",NA,5,1,710,4270,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1136",8,489,"EKA00003002","intervention",NA,4,2,710,4270,"lowest","Improved","Improved","No","Yes","Yes","Yes",4,0
"1137",8,112,"EKA00003003","intervention",NA,7,3,710,4270,"second","Improved","Improved","No","Yes","Yes","Yes",4,1
"1138",8,113,"EKA00005501","intervention",NA,5,NA,710,4270,"third","Improved","Improved","No","Yes","Yes","Yes",4,1
"1139",8,490,"EKA00006801","intervention",NA,16,2,710,4270,"fourth","Improved","Improved","No","No","Yes","Yes",4,0
"1140",8,491,"EKA00006902","intervention",NA,5,1,710,4270,"highest","Improved","Improved","No","No","Yes","Yes",4,0
"1141",8,114,"EKA00007401","intervention",NA,6,NA,710,4270,"highest","Improved","Improved","No","Yes","Yes","Yes",4,1
"1142",8,492,"EKE00001301","intervention",NA,12,1,710,4270,"second","Improved","Improved","No","No","Yes","Yes",4,0
"1143",8,493,"EKE00001801","intervention",NA,25,5,710,4270,"lowest","Improved","Improved","No","No","Yes","Yes",4,0
"1144",8,494,"EKE00002602","intervention",NA,10,2,710,4270,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1145",8,115,"EKE00003010","intervention",NA,4,0,710,4270,NA,"Improved","Improved","No","Yes","Yes","No",4,1
"1146",8,495,"EKE00003101","intervention",NA,4,NA,710,4270,"third","Improved","Improved","No","No","Yes","Yes",4,0
"1147",8,496,"EKE00003401","intervention",NA,10,1,710,4270,NA,"Improved","Improved","No","No","Yes","Yes",4,0
"1148",8,497,"EKE00005901","intervention",NA,30,5,710,4270,"second","Improved","Improved","No","No","No","No",4,0
"1149",8,498,"EKE00005902","intervention",NA,6,2,710,4270,"highest","Improved","Improved","No","No","No","No",4,0
"1150",8,499,"EKE00008701","intervention",NA,8,1,710,4270,"second","Improved","Improved","No","Yes","Yes","Yes",4,0
"1151",8,116,"EKE00047020","intervention",NA,6,2,710,4270,NA,"Improved","Improved","Yes","Yes","Yes","No",4,1
"1152",8,117,"EKE00071100","intervention",NA,6,2,710,4270,NA,"Improved","Improved","No","No","No","No",4,1
"1153",8,118,"EKE00088020","intervention",NA,5,0,710,4270,NA,"Improved","Improved","No","No","No","No",4,1
"1154",8,500,"EKF00000602","intervention",NA,3,1,710,4270,"fourth","Improved","Improved","No","No","Yes","No",4,0
